album_id,artist_ids,disc_number,duration_ms,explicit,external_ids,external_urls,href,id,is_local,name,popularity,preview_url,track_number,type,uri
3PResMqFgQYBfzTnqTKwQw,"[""7guDJrEfX3qb6FEbdPA5qi""]",1,293066,0,"{""isrc"": ""USMO17282779""}","{""spotify"": ""https://open.spotify.com/track/4P3R9J5VGPyAPx9T6ZXAcF""}",https://api.spotify.com/v1/tracks/4P3R9J5VGPyAPx9T6ZXAcF,4P3R9J5VGPyAPx9T6ZXAcF,0,I Believe (When I Fall In Love It Will Be Forever),49,https://p.scdn.co/mp3-preview/d395ce258fdad8ae4810729fb20ae7dce754a118?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,10,track,spotify:track:4P3R9J5VGPyAPx9T6ZXAcF
7tsBTgXE5wZggdmh5qBhZH,"[""1YzCsTRb22dQkh9lghPIrp""]",1,177773,0,"{""isrc"": ""USMC14874653""}","{""spotify"": ""https://open.spotify.com/track/4iwK3e0KaE1sQ8I4aw0k2d""}",https://api.spotify.com/v1/tracks/4iwK3e0KaE1sQ8I4aw0k2d,4iwK3e0KaE1sQ8I4aw0k2d,0,My Man,30,https://p.scdn.co/mp3-preview/a799c0ffaac17bd1eaab0f77979ac4fe17c23219?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,3,track,spotify:track:4iwK3e0KaE1sQ8I4aw0k2d
0sEbfFIU1tqV99rjnnqPZS,"[""7G1GBhoKtEPnP86X2PvEYO""]",1,251760,0,"{""isrc"": ""USRH10450647""}","{""spotify"": ""https://open.spotify.com/track/4uLtvmkHB77wl5jjhrN6g9""}",https://api.spotify.com/v1/tracks/4uLtvmkHB77wl5jjhrN6g9,4uLtvmkHB77wl5jjhrN6g9,0,Rags and Old Iron,12,https://p.scdn.co/mp3-preview/4547d127330d540018a8aa9dfcdfd8b9e161ede2?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:4uLtvmkHB77wl5jjhrN6g9
3QjPTUI6UcPr5m9RujkO3c,"[""1ThoqLcyIYvZn7iWbj8fsj""]",1,221133,0,"{""isrc"": ""USSM10207845""}","{""spotify"": ""https://open.spotify.com/track/5O9oIsN5r0MKWuUrjWSa7W""}",https://api.spotify.com/v1/tracks/5O9oIsN5r0MKWuUrjWSa7W,5O9oIsN5r0MKWuUrjWSa7W,0,I Want to Spend the Night,48,https://p.scdn.co/mp3-preview/356d234455ffdd7712ea2999cb31255ae5364bcf?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,2,track,spotify:track:5O9oIsN5r0MKWuUrjWSa7W
5pIUimaQ6XePPXbMUi3te0,"[""7nwUJBm0HE4ZxD3f5cy5ok""]",1,173466,0,"{""isrc"": ""USAT21405128""}","{""spotify"": ""https://open.spotify.com/track/5otMvPo1PQITyVcJZ1Xg86""}",https://api.spotify.com/v1/tracks/5otMvPo1PQITyVcJZ1Xg86,5otMvPo1PQITyVcJZ1Xg86,0,"Climbing Higher Mountains - Live at New Temple Missionary Baptist Church, Los Angeles, CA, 01/13/72",30,https://p.scdn.co/mp3-preview/db9c45307e8a4af1b5e0986ea001ab7ee7672ab7?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,9,track,spotify:track:5otMvPo1PQITyVcJZ1Xg86
1r5kWad1mFXS7ERLKzeLir,"[""5g1lWbZIQ0LCWbKmRJDSSn""]",1,493533,0,"{""isrc"": ""US1SR0414187""}","{""spotify"": ""https://open.spotify.com/track/7c992wwyvHtqFzjmFRkqBT""}",https://api.spotify.com/v1/tracks/7c992wwyvHtqFzjmFRkqBT,7c992wwyvHtqFzjmFRkqBT,0,I Stood On the Banks of the Jordan,15,https://p.scdn.co/mp3-preview/4a1c25e943b413052a49a7b0e75a3d061795c4a2?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:7c992wwyvHtqFzjmFRkqBT
5R2RNYOaXEhM3BanIu9Hek,"[""2XThtYxaIaPS5o9soX7kAu""]",1,153657,0,"{""isrc"": ""QMFMG1554582""}","{""spotify"": ""https://open.spotify.com/track/7n7GxQYJ44x9wprdRhGA3g""}",https://api.spotify.com/v1/tracks/7n7GxQYJ44x9wprdRhGA3g,7n7GxQYJ44x9wprdRhGA3g,0,Try a Little Tenderness,12,https://p.scdn.co/mp3-preview/ceb7edc6f562adc2f707daf3e9ed1c0cd9825f4d?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,2,track,spotify:track:7n7GxQYJ44x9wprdRhGA3g
5jgI8Eminx9MmLBontDWq8,"[""7guDJrEfX3qb6FEbdPA5qi""]",1,335226,0,"{""isrc"": ""USMO17382778""}","{""spotify"": ""https://open.spotify.com/track/7sQ9eys8uVNrCsPyzYlDgG""}",https://api.spotify.com/v1/tracks/7sQ9eys8uVNrCsPyzYlDgG,7sQ9eys8uVNrCsPyzYlDgG,0,He's Misstra Know-It-All,46,https://p.scdn.co/mp3-preview/9cc4d6cfe4ba6df16d0820ba17d2a656ba936968?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,9,track,spotify:track:7sQ9eys8uVNrCsPyzYlDgG
3gwGJiQ0xGSUa3C6GZIXbL,"[""3c49ZOqgPzYj18ZW9MQhbb""]",1,99428,0,"{""isrc"": ""US3DF2235361""}","{""spotify"": ""https://open.spotify.com/track/1L7xnsFNbBU6RH06PxbPx5""}",https://api.spotify.com/v1/tracks/1L7xnsFNbBU6RH06PxbPx5,1L7xnsFNbBU6RH06PxbPx5,0,Good things take time,31,https://p.scdn.co/mp3-preview/55f94adf3585c9d344ec199ff6fb6ecee9810c8e?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:1L7xnsFNbBU6RH06PxbPx5
3RvE29N2BO2daJq28Er9Wy,"[""14ep6TM2JzapH5nk7vaora""]",1,132000,0,"{""isrc"": ""QMFMF2341954""}","{""spotify"": ""https://open.spotify.com/track/59GcIQB6MBjrPzBhcGXQ4q""}",https://api.spotify.com/v1/tracks/59GcIQB6MBjrPzBhcGXQ4q,59GcIQB6MBjrPzBhcGXQ4q,0,THE CHRISTMAS SONG LOFI,34,https://p.scdn.co/mp3-preview/007cc667b94e5b36bb525c7785c4df4032b90680?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:59GcIQB6MBjrPzBhcGXQ4q
3AGTkAEOaQgFixOs4rLCix,"[""6fMZytDgX1Q9OV6ndSugym""]",1,171840,0,"{""isrc"": ""MXUM71903512""}","{""spotify"": ""https://open.spotify.com/track/4sHYdvufWumRRl6CXjETpN""}",https://api.spotify.com/v1/tracks/4sHYdvufWumRRl6CXjETpN,4sHYdvufWumRRl6CXjETpN,0,Brinca,37,https://p.scdn.co/mp3-preview/ad4bb66f24d8af01c26a0d922dbfa47b74d62496?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,10,track,spotify:track:4sHYdvufWumRRl6CXjETpN
2z1eY7EHl7VGDaDdyEW1LM,"[""1cUpGtXcSQsovNYEZOQgOG""]",1,250000,1,"{""isrc"": ""QZGLM2128609""}","{""spotify"": ""https://open.spotify.com/track/01hgvJRWaAVi9kAfKOa4TC""}",https://api.spotify.com/v1/tracks/01hgvJRWaAVi9kAfKOa4TC,01hgvJRWaAVi9kAfKOa4TC,0,Carita de Ángel,55,https://p.scdn.co/mp3-preview/0a98cfa95b1f6731c53329e7ede1b51b43c18ed1?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,5,track,spotify:track:01hgvJRWaAVi9kAfKOa4TC
6V3S0KF8E2DAylBIEN0EiO,"[""1cUpGtXcSQsovNYEZOQgOG""]",1,187733,0,"{""isrc"": ""US7VG1828793""}","{""spotify"": ""https://open.spotify.com/track/322r3kTVgJv9RCxcoG854x""}",https://api.spotify.com/v1/tracks/322r3kTVgJv9RCxcoG854x,322r3kTVgJv9RCxcoG854x,0,La Última,62,https://p.scdn.co/mp3-preview/9ff613e737cdce7a54e7a2615be99106058039c9?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:322r3kTVgJv9RCxcoG854x
7qjCJhOgyBd9bVyksyDH1z,"[""3IrTSci2J1v5SbMp75mX6j""]",1,248267,0,"{""isrc"": ""USCGJ2079183""}","{""spotify"": ""https://open.spotify.com/track/1OAtkMjjiZ46ZXYN0rrCGE""}",https://api.spotify.com/v1/tracks/1OAtkMjjiZ46ZXYN0rrCGE,1OAtkMjjiZ46ZXYN0rrCGE,0,Soledad,58,https://p.scdn.co/mp3-preview/2b53fbcd850042ce357e7eaab26f232386d896a5?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:1OAtkMjjiZ46ZXYN0rrCGE
2QEejqH1fOG5fr5Jg0XWoM,"[""7sgnuH8OwU32WbGLZwD03q""]",1,159743,1,"{""isrc"": ""QZGLS2160225""}","{""spotify"": ""https://open.spotify.com/track/3hveYmQDkG4C531ghqPRhd""}",https://api.spotify.com/v1/tracks/3hveYmQDkG4C531ghqPRhd,3hveYmQDkG4C531ghqPRhd,0,Fumala,14,https://p.scdn.co/mp3-preview/d58e272e7683dab275a9ae7b4be7c04242a3688a?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:3hveYmQDkG4C531ghqPRhd
5upXl9VWyi7DPZMMxeNIKj,"[""7sgnuH8OwU32WbGLZwD03q""]",1,185002,1,"{""isrc"": ""QZHZ62044618""}","{""spotify"": ""https://open.spotify.com/track/42gqLArJ68izGE8yC05UCZ""}",https://api.spotify.com/v1/tracks/42gqLArJ68izGE8yC05UCZ,42gqLArJ68izGE8yC05UCZ,0,Cuadro Chico,10,https://p.scdn.co/mp3-preview/34d4dc012c6d5d69813dbc19a69418316dcb208f?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:42gqLArJ68izGE8yC05UCZ
5e4yjkYMRe5aw4yoLtI14i,"[""7l6cdPhOLYO7lehz5xfzLV""]",1,129248,1,"{""isrc"": ""MX5332000082""}","{""spotify"": ""https://open.spotify.com/track/4KNyEjUMjtKy1jC2AAB7At""}",https://api.spotify.com/v1/tracks/4KNyEjUMjtKy1jC2AAB7At,4KNyEjUMjtKy1jC2AAB7At,0,CABALLO,11,https://p.scdn.co/mp3-preview/4368a5f0a9b611d6d1d484c466b644fb71e6a6e3?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,5,track,spotify:track:4KNyEjUMjtKy1jC2AAB7At
6dOkPpcZ3elxSPmyZbvCIg,"[""7xtkne3Y9293zwMXsJp0QP""]",1,119649,0,"{""isrc"": ""USANG2240413""}","{""spotify"": ""https://open.spotify.com/track/77hF3X4YebUOpYoqY7s9xj""}",https://api.spotify.com/v1/tracks/77hF3X4YebUOpYoqY7s9xj,77hF3X4YebUOpYoqY7s9xj,0,sol,32,https://p.scdn.co/mp3-preview/d39768eebb7f4ffddbc505c0ac9efdeede2e2cc0?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:77hF3X4YebUOpYoqY7s9xj
2z1eY7EHl7VGDaDdyEW1LM,"[""1cUpGtXcSQsovNYEZOQgOG""]",1,246000,1,"{""isrc"": ""US7VG2120376""}","{""spotify"": ""https://open.spotify.com/track/4soIDKXJbxGnSMmADYnANT""}",https://api.spotify.com/v1/tracks/4soIDKXJbxGnSMmADYnANT,4soIDKXJbxGnSMmADYnANT,0,Los No Tan Tristes,65,https://p.scdn.co/mp3-preview/6f91f9025908b23a4301c401872b531342da3128?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,2,track,spotify:track:4soIDKXJbxGnSMmADYnANT
22ObA67YK8nPGwvkligBMb,"[""4QFG9KrGWEbr6hNA58CAqE""]",1,155550,1,"{""isrc"": ""QMFMG2377933""}","{""spotify"": ""https://open.spotify.com/track/0nCL7QDto35pj6Oin3iWMZ""}",https://api.spotify.com/v1/tracks/0nCL7QDto35pj6Oin3iWMZ,0nCL7QDto35pj6Oin3iWMZ,0,AMORES,38,https://p.scdn.co/mp3-preview/4695ce1ceef68ac3dc9e71cdfd0a734e17ea47ef?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,6,track,spotify:track:0nCL7QDto35pj6Oin3iWMZ
3zu0hJJew2qXZNlselIQk8,"[""0ys2OFYzWYB5hRDLCsBqxt""]",1,151950,1,"{""isrc"": ""QZ9QQ2300780""}","{""spotify"": ""https://open.spotify.com/track/1Rt5PxKde8JdrCk4ZTnu0g""}",https://api.spotify.com/v1/tracks/1Rt5PxKde8JdrCk4ZTnu0g,1Rt5PxKde8JdrCk4ZTnu0g,0,Dafuk,60,https://p.scdn.co/mp3-preview/53ab84485ff1274ec2e269f530ea8a75ed2f7d96?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,14,track,spotify:track:1Rt5PxKde8JdrCk4ZTnu0g
22ObA67YK8nPGwvkligBMb,"[""4QFG9KrGWEbr6hNA58CAqE""]",1,203150,1,"{""isrc"": ""QMFMG2377930""}","{""spotify"": ""https://open.spotify.com/track/1oYEK1fIfaA8UofLu1Phu8""}",https://api.spotify.com/v1/tracks/1oYEK1fIfaA8UofLu1Phu8,1oYEK1fIfaA8UofLu1Phu8,0,SE MARCHITÓ LA FLOR,40,https://p.scdn.co/mp3-preview/aaf95b07b4ccc7fc3435dd23f6c1c88d5ac6865c?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,3,track,spotify:track:1oYEK1fIfaA8UofLu1Phu8
22ObA67YK8nPGwvkligBMb,"[""4QFG9KrGWEbr6hNA58CAqE""]",1,211600,1,"{""isrc"": ""QMFMG2377931""}","{""spotify"": ""https://open.spotify.com/track/2sBiUmRb4uDj5rldVBBpVY""}",https://api.spotify.com/v1/tracks/2sBiUmRb4uDj5rldVBBpVY,2sBiUmRb4uDj5rldVBBpVY,0,BYE BYE,39,https://p.scdn.co/mp3-preview/dc6b9264049dab5bf54b2ab2bf5f573b456d60be?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,4,track,spotify:track:2sBiUmRb4uDj5rldVBBpVY
22ObA67YK8nPGwvkligBMb,"[""4QFG9KrGWEbr6hNA58CAqE""]",1,169500,1,"{""isrc"": ""QMFMG2377934""}","{""spotify"": ""https://open.spotify.com/track/3oJ6D2cKmXdLdwyhuYtXKo""}",https://api.spotify.com/v1/tracks/3oJ6D2cKmXdLdwyhuYtXKo,3oJ6D2cKmXdLdwyhuYtXKo,0,CENIZAS,38,https://p.scdn.co/mp3-preview/42c5d259f0d56aa9b70a9082afbf7feb0bd7c61f?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,7,track,spotify:track:3oJ6D2cKmXdLdwyhuYtXKo
22ObA67YK8nPGwvkligBMb,"[""4QFG9KrGWEbr6hNA58CAqE""]",1,151300,1,"{""isrc"": ""QMFMG2377929""}","{""spotify"": ""https://open.spotify.com/track/74zVosm2hIb0gIbru9vsJx""}",https://api.spotify.com/v1/tracks/74zVosm2hIb0gIbru9vsJx,74zVosm2hIb0gIbru9vsJx,0,LOCO AMOR,41,https://p.scdn.co/mp3-preview/f1860aa52efe5f4e5a1c44fdfeac24fa67f802d8?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,2,track,spotify:track:74zVosm2hIb0gIbru9vsJx
22ObA67YK8nPGwvkligBMb,"[""4QFG9KrGWEbr6hNA58CAqE""]",1,62000,0,"{""isrc"": ""QMFMG2377928""}","{""spotify"": ""https://open.spotify.com/track/7EAqHzMJYv8ZQ02Qs7mSkN""}",https://api.spotify.com/v1/tracks/7EAqHzMJYv8ZQ02Qs7mSkN,7EAqHzMJYv8ZQ02Qs7mSkN,0,INTRO,39,https://p.scdn.co/mp3-preview/a0d65a4be4ee460dce6a13b3bc6b7f48e6d3e112?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:7EAqHzMJYv8ZQ02Qs7mSkN
22ObA67YK8nPGwvkligBMb,"[""4QFG9KrGWEbr6hNA58CAqE""]",1,228550,1,"{""isrc"": ""QMFMG2377932""}","{""spotify"": ""https://open.spotify.com/track/7yINM1o4XIGYHm4vVZFOtD""}",https://api.spotify.com/v1/tracks/7yINM1o4XIGYHm4vVZFOtD,7yINM1o4XIGYHm4vVZFOtD,0,UN CHISTE,40,https://p.scdn.co/mp3-preview/0aadfe56d2d34d60ba9e65546d60ec2b22b13d0a?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,5,track,spotify:track:7yINM1o4XIGYHm4vVZFOtD
3eMTz433EZ3pEHtszeiIL2,"[""5D2ui1KD49TfyCDb35zf5V""]",1,195047,0,"{""isrc"": ""EGA010550183""}","{""spotify"": ""https://open.spotify.com/track/04vHPXVGnb51q13NBoW22W""}",https://api.spotify.com/v1/tracks/04vHPXVGnb51q13NBoW22W,04vHPXVGnb51q13NBoW22W,0,El Melouk - الملوك,51,https://p.scdn.co/mp3-preview/82a909e193b380fcd6402bd9f61df3c13c10384e?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:04vHPXVGnb51q13NBoW22W
3q5JdUUCimWQCm9bRsxcD8,"[""4Hzj6dfl1y5x5TzCSsvLB6""]",1,196000,1,"{""isrc"": ""QZNJW2096637""}","{""spotify"": ""https://open.spotify.com/track/0dWt4bvH5l0fwLwbNMoLlL""}",https://api.spotify.com/v1/tracks/0dWt4bvH5l0fwLwbNMoLlL,0dWt4bvH5l0fwLwbNMoLlL,0,Me Eché a Perder,38,https://p.scdn.co/mp3-preview/9108db584a722a5f0d7e7880b7d36764bd6455b9?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,9,track,spotify:track:0dWt4bvH5l0fwLwbNMoLlL
1vw6eLxCJRAfD6RMJTiuKZ,"[""0ys2OFYzWYB5hRDLCsBqxt""]",1,156500,1,"{""isrc"": ""QZ9QQ2300457""}","{""spotify"": ""https://open.spotify.com/track/1UMm1Qs3u59Wvk53zBUE8r""}",https://api.spotify.com/v1/tracks/1UMm1Qs3u59Wvk53zBUE8r,1UMm1Qs3u59Wvk53zBUE8r,0,SABOR FRESA,85,https://p.scdn.co/mp3-preview/590ae0b69465339d97ef5db9f7e36fe0c452fbb4?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:1UMm1Qs3u59Wvk53zBUE8r
3GqCt85yKxtKxnIivSN15e,"[""0ys2OFYzWYB5hRDLCsBqxt""]",1,158965,1,"{""isrc"": ""QZ9QQ2300371""}","{""spotify"": ""https://open.spotify.com/track/368eeEO3Y2uZUQ6S5oIjcu""}",https://api.spotify.com/v1/tracks/368eeEO3Y2uZUQ6S5oIjcu,368eeEO3Y2uZUQ6S5oIjcu,0,TQM,84,https://p.scdn.co/mp3-preview/63f6b66cfcc3d7bd396dcbe18d6e3dee05fdb956?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:368eeEO3Y2uZUQ6S5oIjcu
5ki82NnFYS8NrmJbZSazyw,"[""34nbQa7Hug9DYkRJpfKNFv""]",1,180044,0,"{""isrc"": ""USE7D2100266""}","{""spotify"": ""https://open.spotify.com/track/6yjKpKUWD063pxD6iIcpgp""}",https://api.spotify.com/v1/tracks/6yjKpKUWD063pxD6iIcpgp,6yjKpKUWD063pxD6iIcpgp,0,Copas de Champagne,38,https://p.scdn.co/mp3-preview/489675c6547b939e4336bfa84129530ba53f5dbf?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:6yjKpKUWD063pxD6iIcpgp
4DUkuTeI0yoBSvFaj1YKDH,"[""0U5RYP2HMdGv2GhicLhkOI""]",1,288000,1,"{""isrc"": ""US3DF2152986""}","{""spotify"": ""https://open.spotify.com/track/4tepeG09xywMIaQ9zKezfH""}",https://api.spotify.com/v1/tracks/4tepeG09xywMIaQ9zKezfH,4tepeG09xywMIaQ9zKezfH,0,Alzypher Vol. 1,58,https://p.scdn.co/mp3-preview/6c72a4179d8bb1afd5a3080404cf5fe17217a48b?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:4tepeG09xywMIaQ9zKezfH
1yM29w2suYVpMursUbXQMi,"[""4QFG9KrGWEbr6hNA58CAqE""]",1,205655,1,"{""isrc"": ""QMDA72154461""}","{""spotify"": ""https://open.spotify.com/track/50VID8NClGL3T4eJQhl9IX""}",https://api.spotify.com/v1/tracks/50VID8NClGL3T4eJQhl9IX,50VID8NClGL3T4eJQhl9IX,0,EYO,58,https://p.scdn.co/mp3-preview/90a8b526c2e0d806bd0e6d78384963a69789a46f?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,19,track,spotify:track:50VID8NClGL3T4eJQhl9IX
043rYVTShwRpn32EcK9YVQ,"[""6tJRAxu0HwB2GI9GueEj4l""]",1,231894,0,"{""isrc"": ""QZHZ32249295""}","{""spotify"": ""https://open.spotify.com/track/53TMz3Wz8RVHxLOn0Em2nd""}",https://api.spotify.com/v1/tracks/53TMz3Wz8RVHxLOn0Em2nd,53TMz3Wz8RVHxLOn0Em2nd,0,Bajo Perfil,53,https://p.scdn.co/mp3-preview/d6e29d1048b09101807c0013248c3b00021143e4?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:53TMz3Wz8RVHxLOn0Em2nd
7Il1eXMjz7OJExifvW8Vgt,"[""1QhaqxeqF9sipS2gwbEKpu""]",1,200600,0,"{""isrc"": ""USUYG1424142""}","{""spotify"": ""https://open.spotify.com/track/5UUkHi8YrakZKY9gDbtVNz""}",https://api.spotify.com/v1/tracks/5UUkHi8YrakZKY9gDbtVNz,5UUkHi8YrakZKY9gDbtVNz,0,Toma 4,58,https://p.scdn.co/mp3-preview/fd8c03fa652f9f1b233d3834ffb2b4c2511f9cb1?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:5UUkHi8YrakZKY9gDbtVNz
27nbClc2d310EdLPCxwF2M,"[""4r1ZDYKzPt3iIjuq8LbT6X""]",1,137160,0,"{""isrc"": ""MXUM72201385""}","{""spotify"": ""https://open.spotify.com/track/7pQ3dOGXwjBMqfC2z3cvNW""}",https://api.spotify.com/v1/tracks/7pQ3dOGXwjBMqfC2z3cvNW,7pQ3dOGXwjBMqfC2z3cvNW,0,Leyenda Viva,36,https://p.scdn.co/mp3-preview/b9c5677be6cb41d4ebc6acca90bf673a7a2b0d46?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:7pQ3dOGXwjBMqfC2z3cvNW
49xKvARWjC4aqG3yydZnGz,"[""5M93gtdh8dIv85CDYnuP90""]",1,142666,0,"{""isrc"": ""ES71G2306076""}","{""spotify"": ""https://open.spotify.com/track/0ZBpz8fPm3Evsp1O8zMmOJ""}",https://api.spotify.com/v1/tracks/0ZBpz8fPm3Evsp1O8zMmOJ,0ZBpz8fPm3Evsp1O8zMmOJ,0,Tiempo al tiempo,30,https://p.scdn.co/mp3-preview/22360be91475ebc7e367a28660dc7089495f6044?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:0ZBpz8fPm3Evsp1O8zMmOJ
73YJ3dUZY8a1RQy4KB2dQc,"[""1vzVsiVbWQoAchoMxVpCdu""]",1,153624,1,"{""isrc"": ""QZGLS2339115""}","{""spotify"": ""https://open.spotify.com/track/1zGuXTNJXJYkC8AJqiQUAK""}",https://api.spotify.com/v1/tracks/1zGuXTNJXJYkC8AJqiQUAK,1zGuXTNJXJYkC8AJqiQUAK,0,Whos That B!Tch?,50,https://p.scdn.co/mp3-preview/8967340c93d99adce9b335f2783d9f3dbb6587e0?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:1zGuXTNJXJYkC8AJqiQUAK
5Fiig4Q85kNWPm4aSztfBy,"[""1oH2B8tcHn4Gpl2bmmyd4A""]",1,213812,1,"{""isrc"": ""ESA011873609""}","{""spotify"": ""https://open.spotify.com/track/6xMZFpORmifhj8lbB5RGH9""}",https://api.spotify.com/v1/tracks/6xMZFpORmifhj8lbB5RGH9,6xMZFpORmifhj8lbB5RGH9,0,De Mexico Song,64,https://p.scdn.co/mp3-preview/aa2896e6833dab90c551ade73a486f80c915ffdf?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:6xMZFpORmifhj8lbB5RGH9
1mTuEZ6UOl9sgTaEpn1Noc,"[""7xtkne3Y9293zwMXsJp0QP""]",1,153162,0,"{""isrc"": ""USANG2259415""}","{""spotify"": ""https://open.spotify.com/track/0LP3XkCr5KNLKIeBc0huI4""}",https://api.spotify.com/v1/tracks/0LP3XkCr5KNLKIeBc0huI4,0LP3XkCr5KNLKIeBc0huI4,0,jazmin,20,https://p.scdn.co/mp3-preview/ca4ba3eb7b63f9c90354553742c85133785495af?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,5,track,spotify:track:0LP3XkCr5KNLKIeBc0huI4
1UhnAhjNCNlqNg7964Er1a,"[""6fzN4HcSe04gUIKj6qFlKB""]",1,123711,0,"{""isrc"": ""QZMEQ2362104""}","{""spotify"": ""https://open.spotify.com/track/0p1FaiQPjtm3OfYNdwCZVw""}",https://api.spotify.com/v1/tracks/0p1FaiQPjtm3OfYNdwCZVw,0p1FaiQPjtm3OfYNdwCZVw,0,un lugar tranquilo,24,https://p.scdn.co/mp3-preview/ebabcaf7545a243e1c4279264ec26b287dd56f12?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:0p1FaiQPjtm3OfYNdwCZVw
1GxXT299HiVWL3tp3Tbogk,"[""6MvnyPinXRQbUCMsPoymhR""]",1,163333,0,"{""isrc"": ""QMANG2244757""}","{""spotify"": ""https://open.spotify.com/track/2Knc6s3lb5pAAVcetSmu7i""}",https://api.spotify.com/v1/tracks/2Knc6s3lb5pAAVcetSmu7i,2Knc6s3lb5pAAVcetSmu7i,0,lost in a dream,36,https://p.scdn.co/mp3-preview/e59f864358e5d91cab5020396568ba9ad3132e2c?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:2Knc6s3lb5pAAVcetSmu7i
41xtSTxujWEDsekEdofbsm,"[""6EE1OjZRlv4jJJ1bUUvp5h""]",1,180674,0,"{""isrc"": ""US3DF2226688""}","{""spotify"": ""https://open.spotify.com/track/67fq8JQdCmk9oIyXLhiqxJ""}",https://api.spotify.com/v1/tracks/67fq8JQdCmk9oIyXLhiqxJ,67fq8JQdCmk9oIyXLhiqxJ,0,Chillaquil,25,https://p.scdn.co/mp3-preview/4d367f8551d5f2714493e83e6626245e8113f40d?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:67fq8JQdCmk9oIyXLhiqxJ
4mq1McASoEBuDUfWh9iNdR,"[""6HA81pnwUy8Hh3XueOsig8""]",1,146845,0,"{""isrc"": ""US3DF2116856""}","{""spotify"": ""https://open.spotify.com/track/4C6LHfiS7pnYDW0PR0Tkap""}",https://api.spotify.com/v1/tracks/4C6LHfiS7pnYDW0PR0Tkap,4C6LHfiS7pnYDW0PR0Tkap,0,Lost Memories,28,https://p.scdn.co/mp3-preview/5b857591f13b129ffba35ec669c90711a988a826?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,1,track,spotify:track:4C6LHfiS7pnYDW0PR0Tkap
5HTtQMQxpNk64Uj1zXjufs,"[""7GmXwGXJSsmWTkCyk5Twux""]",1,263466,0,"{""isrc"": ""ES6081641203""}","{""spotify"": ""https://open.spotify.com/track/3OC3AO2zGgcyM7pAFO47YZ""}",https://api.spotify.com/v1/tracks/3OC3AO2zGgcyM7pAFO47YZ,3OC3AO2zGgcyM7pAFO47YZ,0,Yemen,55,https://p.scdn.co/mp3-preview/f3a1e81321b2a611393af9425b28865f3f396c3c?cid=5a0ffed4bc0642d794ffd4ab473c1b8f,3,track,spotify:track:3OC3AO2zGgcyM7pAFO47YZ
