album_type,artists,external_urls,href,id,images,name,release_date,release_date_precision,total_tracks,type,uri,album_group,is_playable
album,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4H3ePoFDdsl36QwB96jZzg""}, ""href"": ""https://api.spotify.com/v1/artists/4H3ePoFDdsl36QwB96jZzg"", ""id"": ""4H3ePoFDdsl36QwB96jZzg"", ""name"": ""Leyruk"", ""type"": ""artist"", ""uri"": ""spotify:artist:4H3ePoFDdsl36QwB96jZzg""}]","{""spotify"": ""https://open.spotify.com/album/76ZmCajbiYLO4l6bo0gFwB""}",https://api.spotify.com/v1/albums/76ZmCajbiYLO4l6bo0gFwB,76ZmCajbiYLO4l6bo0gFwB,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b2733840dad35f64b069d9d6f0fd"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e023840dad35f64b069d9d6f0fd"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d000048513840dad35f64b069d9d6f0fd"", ""width"": 64}]",Inéditas,2017-07-14,day,13,album,spotify:album:76ZmCajbiYLO4l6bo0gFwB,,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3vxYNXtM9uOMdRAXTXgtmf""}, ""href"": ""https://api.spotify.com/v1/artists/3vxYNXtM9uOMdRAXTXgtmf"", ""id"": ""3vxYNXtM9uOMdRAXTXgtmf"", ""name"": ""Yung Sarria"", ""type"": ""artist"", ""uri"": ""spotify:artist:3vxYNXtM9uOMdRAXTXgtmf""}]","{""spotify"": ""https://open.spotify.com/album/76edIdZJ1aJL8MKGzlU4UD""}",https://api.spotify.com/v1/albums/76edIdZJ1aJL8MKGzlU4UD,76edIdZJ1aJL8MKGzlU4UD,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b273becdcef79f76d064660240e6"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e02becdcef79f76d064660240e6"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d00004851becdcef79f76d064660240e6"", ""width"": 64}]",Simón,2018-03-21,day,1,album,spotify:album:76edIdZJ1aJL8MKGzlU4UD,,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/7tYKF4w9nC0nq9CsPZTHyP""}, ""href"": ""https://api.spotify.com/v1/artists/7tYKF4w9nC0nq9CsPZTHyP"", ""id"": ""7tYKF4w9nC0nq9CsPZTHyP"", ""name"": ""SZA"", ""type"": ""artist"", ""uri"": ""spotify:artist:7tYKF4w9nC0nq9CsPZTHyP""}]","{""spotify"": ""https://open.spotify.com/album/781cKhbTPwLnPmo9BALQl7""}",https://api.spotify.com/v1/albums/781cKhbTPwLnPmo9BALQl7,781cKhbTPwLnPmo9BALQl7,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b2733097b1375ab17ae5bf302a0a"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e023097b1375ab17ae5bf302a0a"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d000048513097b1375ab17ae5bf302a0a"", ""width"": 64}]",Good Days,2020-12-25,day,1,album,spotify:album:781cKhbTPwLnPmo9BALQl7,,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3L7OHIT4kfdcDSnnGM0TKN""}, ""href"": ""https://api.spotify.com/v1/artists/3L7OHIT4kfdcDSnnGM0TKN"", ""id"": ""3L7OHIT4kfdcDSnnGM0TKN"", ""name"": ""El Pinche Mara"", ""type"": ""artist"", ""uri"": ""spotify:artist:3L7OHIT4kfdcDSnnGM0TKN""}, {""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6DjBv6gyR1HLsvwGUOD5V9""}, ""href"": ""https://api.spotify.com/v1/artists/6DjBv6gyR1HLsvwGUOD5V9"", ""id"": ""6DjBv6gyR1HLsvwGUOD5V9"", ""name"": ""TREN LOKOTE"", ""type"": ""artist"", ""uri"": ""spotify:artist:6DjBv6gyR1HLsvwGUOD5V9""}]","{""spotify"": ""https://open.spotify.com/album/78OQmaeuKr8Y81bor4bR5H""}",https://api.spotify.com/v1/albums/78OQmaeuKr8Y81bor4bR5H,78OQmaeuKr8Y81bor4bR5H,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b273460c503a16a8f337d496c34c"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e02460c503a16a8f337d496c34c"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d00004851460c503a16a8f337d496c34c"", ""width"": 64}]",Yo Pienso en Hoy,2020-05-14,day,1,album,spotify:album:78OQmaeuKr8Y81bor4bR5H,,
album,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/7BQJLHBNVvz4O2JHmls4Ef""}, ""href"": ""https://api.spotify.com/v1/artists/7BQJLHBNVvz4O2JHmls4Ef"", ""id"": ""7BQJLHBNVvz4O2JHmls4Ef"", ""name"": ""Wk"", ""type"": ""artist"", ""uri"": ""spotify:artist:7BQJLHBNVvz4O2JHmls4Ef""}]","{""spotify"": ""https://open.spotify.com/album/7AHtc6OAl2sjWBoM9e4izf""}",https://api.spotify.com/v1/albums/7AHtc6OAl2sjWBoM9e4izf,7AHtc6OAl2sjWBoM9e4izf,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b27323ad445d1f6b674c76a7849e"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e0223ad445d1f6b674c76a7849e"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d0000485123ad445d1f6b674c76a7849e"", ""width"": 64}]",Trópico de Cáncer II,2021-05-02,day,15,album,spotify:album:7AHtc6OAl2sjWBoM9e4izf,,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/30CTTIqrcr82nS6B40j975""}, ""href"": ""https://api.spotify.com/v1/artists/30CTTIqrcr82nS6B40j975"", ""id"": ""30CTTIqrcr82nS6B40j975"", ""name"": ""Robot95"", ""type"": ""artist"", ""uri"": ""spotify:artist:30CTTIqrcr82nS6B40j975""}]","{""spotify"": ""https://open.spotify.com/album/7BAQx3vrxCF02TU4wpK7Te""}",https://api.spotify.com/v1/albums/7BAQx3vrxCF02TU4wpK7Te,7BAQx3vrxCF02TU4wpK7Te,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b273a8278d246656160cb0095db8"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e02a8278d246656160cb0095db8"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d00004851a8278d246656160cb0095db8"", ""width"": 64}]",Love & Money,2019-07-12,day,1,album,spotify:album:7BAQx3vrxCF02TU4wpK7Te,,
album,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/1RgXxY6uzWo9cjYYwwgVGq""}, ""href"": ""https://api.spotify.com/v1/artists/1RgXxY6uzWo9cjYYwwgVGq"", ""id"": ""1RgXxY6uzWo9cjYYwwgVGq"", ""name"": ""Jaguares"", ""type"": ""artist"", ""uri"": ""spotify:artist:1RgXxY6uzWo9cjYYwwgVGq""}]","{""spotify"": ""https://open.spotify.com/album/7BDdocfgBjmh5bw2VKA6JL""}",https://api.spotify.com/v1/albums/7BDdocfgBjmh5bw2VKA6JL,7BDdocfgBjmh5bw2VKA6JL,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b273c96604f86f9e62feee9e9160"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e02c96604f86f9e62feee9e9160"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d00004851c96604f86f9e62feee9e9160"", ""width"": 64}]",El Primer Instinto,2002-10-22,day,17,album,spotify:album:7BDdocfgBjmh5bw2VKA6JL,,
album,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""id"": ""4q3ewBCX7sLwd24euuV69X"", ""name"": ""Bad Bunny"", ""type"": ""artist"", ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X""}]","{""spotify"": ""https://open.spotify.com/album/7CjJb2mikwAWA1V6kewFBF""}",https://api.spotify.com/v1/albums/7CjJb2mikwAWA1V6kewFBF,7CjJb2mikwAWA1V6kewFBF,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b2732fbd77033247e889cb7d2ac4"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e022fbd77033247e889cb7d2ac4"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d000048512fbd77033247e889cb7d2ac4"", ""width"": 64}]",X 100PRE,2018-12-23,day,15,album,spotify:album:7CjJb2mikwAWA1V6kewFBF,,
album,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/12GqGscKJx3aE4t07u7eVZ""}, ""href"": ""https://api.spotify.com/v1/artists/12GqGscKJx3aE4t07u7eVZ"", ""id"": ""12GqGscKJx3aE4t07u7eVZ"", ""name"": ""Peso Pluma"", ""type"": ""artist"", ""uri"": ""spotify:artist:12GqGscKJx3aE4t07u7eVZ""}]","{""spotify"": ""https://open.spotify.com/album/7DOIN787fF8Jv9KFZEBcW6""}",https://api.spotify.com/v1/albums/7DOIN787fF8Jv9KFZEBcW6,7DOIN787fF8Jv9KFZEBcW6,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b273e6f540885b43d6f379360b22"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e02e6f540885b43d6f379360b22"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d00004851e6f540885b43d6f379360b22"", ""width"": 64}]",GÉNESIS,2023-06-22,day,14,album,spotify:album:7DOIN787fF8Jv9KFZEBcW6,,
album,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0aS41TT32O5PsnAB7qZj7L""}, ""href"": ""https://api.spotify.com/v1/artists/0aS41TT32O5PsnAB7qZj7L"", ""id"": ""0aS41TT32O5PsnAB7qZj7L"", ""name"": ""Raaginder"", ""type"": ""artist"", ""uri"": ""spotify:artist:0aS41TT32O5PsnAB7qZj7L""}]","{""spotify"": ""https://open.spotify.com/album/7EUdWl4qKiG9gcRikSQsk5""}",https://api.spotify.com/v1/albums/7EUdWl4qKiG9gcRikSQsk5,7EUdWl4qKiG9gcRikSQsk5,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b273583c38d599d7690f59780741"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e02583c38d599d7690f59780741"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d00004851583c38d599d7690f59780741"", ""width"": 64}]",Moment in Time,2020-11-06,day,10,album,spotify:album:7EUdWl4qKiG9gcRikSQsk5,,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4AHhe1KXVCCoOdHQNjH5Zu""}, ""href"": ""https://api.spotify.com/v1/artists/4AHhe1KXVCCoOdHQNjH5Zu"", ""id"": ""4AHhe1KXVCCoOdHQNjH5Zu"", ""name"": ""REYNA"", ""type"": ""artist"", ""uri"": ""spotify:artist:4AHhe1KXVCCoOdHQNjH5Zu""}]","{""spotify"": ""https://open.spotify.com/album/7Ea4KmUH6f1LYE6pCqiAnV""}",https://api.spotify.com/v1/albums/7Ea4KmUH6f1LYE6pCqiAnV,7Ea4KmUH6f1LYE6pCqiAnV,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b273b43a1e806da3b55b0a66456f"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e02b43a1e806da3b55b0a66456f"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d00004851b43a1e806da3b55b0a66456f"", ""width"": 64}]",Lonely Girl,2020-08-07,day,1,album,spotify:album:7Ea4KmUH6f1LYE6pCqiAnV,,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4tm8CEdm4pkQsEh4jIr9Yp""}, ""href"": ""https://api.spotify.com/v1/artists/4tm8CEdm4pkQsEh4jIr9Yp"", ""id"": ""4tm8CEdm4pkQsEh4jIr9Yp"", ""name"": ""Santa Fe Klan"", ""type"": ""artist"", ""uri"": ""spotify:artist:4tm8CEdm4pkQsEh4jIr9Yp""}]","{""spotify"": ""https://open.spotify.com/album/7FtIIzaOyejGnp3DIpSo90""}",https://api.spotify.com/v1/albums/7FtIIzaOyejGnp3DIpSo90,7FtIIzaOyejGnp3DIpSo90,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b27303b20c28ba3b77c7157bf710"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e0203b20c28ba3b77c7157bf710"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d0000485103b20c28ba3b77c7157bf710"", ""width"": 64}]",No Tengo Nada,2019-04-19,day,1,album,spotify:album:7FtIIzaOyejGnp3DIpSo90,,
album,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/1iIxNEvPPmdFIIP0tdpw6G""}, ""href"": ""https://api.spotify.com/v1/artists/1iIxNEvPPmdFIIP0tdpw6G"", ""id"": ""1iIxNEvPPmdFIIP0tdpw6G"", ""name"": ""Los Cadetes De Linares"", ""type"": ""artist"", ""uri"": ""spotify:artist:1iIxNEvPPmdFIIP0tdpw6G""}]","{""spotify"": ""https://open.spotify.com/album/7Gg9HwOnLZWtNHjxhq3s7m""}",https://api.spotify.com/v1/albums/7Gg9HwOnLZWtNHjxhq3s7m,7Gg9HwOnLZWtNHjxhq3s7m,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b273b9055b76675a76270ed4d218"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e02b9055b76675a76270ed4d218"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d00004851b9055b76675a76270ed4d218"", ""width"": 64}]",4 Decadas de Exitos,2012-04-24,day,20,album,spotify:album:7Gg9HwOnLZWtNHjxhq3s7m,,
album,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/7I85Ma5xjAo6nlvqOCIiWx""}, ""href"": ""https://api.spotify.com/v1/artists/7I85Ma5xjAo6nlvqOCIiWx"", ""id"": ""7I85Ma5xjAo6nlvqOCIiWx"", ""name"": ""Fntxy"", ""type"": ""artist"", ""uri"": ""spotify:artist:7I85Ma5xjAo6nlvqOCIiWx""}]","{""spotify"": ""https://open.spotify.com/album/7Hd4zVugj553oRCWjLbvqO""}",https://api.spotify.com/v1/albums/7Hd4zVugj553oRCWjLbvqO,7Hd4zVugj553oRCWjLbvqO,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b273ece4d2adb59b5391da180efe"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e02ece4d2adb59b5391da180efe"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d00004851ece4d2adb59b5391da180efe"", ""width"": 64}]",Hvbitö,2016-05-11,day,14,album,spotify:album:7Hd4zVugj553oRCWjLbvqO,,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4tm8CEdm4pkQsEh4jIr9Yp""}, ""href"": ""https://api.spotify.com/v1/artists/4tm8CEdm4pkQsEh4jIr9Yp"", ""id"": ""4tm8CEdm4pkQsEh4jIr9Yp"", ""name"": ""Santa Fe Klan"", ""type"": ""artist"", ""uri"": ""spotify:artist:4tm8CEdm4pkQsEh4jIr9Yp""}]","{""spotify"": ""https://open.spotify.com/album/7HoGZ5WQZ8PNQVVOEmwIAY""}",https://api.spotify.com/v1/albums/7HoGZ5WQZ8PNQVVOEmwIAY,7HoGZ5WQZ8PNQVVOEmwIAY,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b273725d50acea62a896cb825093"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e02725d50acea62a896cb825093"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d00004851725d50acea62a896cb825093"", ""width"": 64}]",Así Soy,2020-05-12,day,1,album,spotify:album:7HoGZ5WQZ8PNQVVOEmwIAY,,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3BbLQNj5OTxm4AZcwyREFF""}, ""href"": ""https://api.spotify.com/v1/artists/3BbLQNj5OTxm4AZcwyREFF"", ""id"": ""3BbLQNj5OTxm4AZcwyREFF"", ""name"": ""Tino El Pingüino"", ""type"": ""artist"", ""uri"": ""spotify:artist:3BbLQNj5OTxm4AZcwyREFF""}]","{""spotify"": ""https://open.spotify.com/album/7HwHbFhFaIbyeY2LUtAmoJ""}",https://api.spotify.com/v1/albums/7HwHbFhFaIbyeY2LUtAmoJ,7HwHbFhFaIbyeY2LUtAmoJ,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b273c54649f402f024c211019ea2"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e02c54649f402f024c211019ea2"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d00004851c54649f402f024c211019ea2"", ""width"": 64}]",Todo Fue un Mal Sueño,2012-12-12,day,4,album,spotify:album:7HwHbFhFaIbyeY2LUtAmoJ,,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/5YGY8feqx7naU7z4HrwZM6""}, ""href"": ""https://api.spotify.com/v1/artists/5YGY8feqx7naU7z4HrwZM6"", ""id"": ""5YGY8feqx7naU7z4HrwZM6"", ""name"": ""Miley Cyrus"", ""type"": ""artist"", ""uri"": ""spotify:artist:5YGY8feqx7naU7z4HrwZM6""}]","{""spotify"": ""https://open.spotify.com/album/7I0tjwFtxUwBC1vgyeMAax""}",https://api.spotify.com/v1/albums/7I0tjwFtxUwBC1vgyeMAax,7I0tjwFtxUwBC1vgyeMAax,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b273f429549123dbe8552764ba1d"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e02f429549123dbe8552764ba1d"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d00004851f429549123dbe8552764ba1d"", ""width"": 64}]",Flowers,2023-01-13,day,1,album,spotify:album:7I0tjwFtxUwBC1vgyeMAax,,
album,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/31l8FA2bO5qxpqf8uhV5eZ""}, ""href"": ""https://api.spotify.com/v1/artists/31l8FA2bO5qxpqf8uhV5eZ"", ""id"": ""31l8FA2bO5qxpqf8uhV5eZ"", ""name"": ""Millonario & W. Corona"", ""type"": ""artist"", ""uri"": ""spotify:artist:31l8FA2bO5qxpqf8uhV5eZ""}]","{""spotify"": ""https://open.spotify.com/album/7I1mThh5NCgS2BqrAWcMdi""}",https://api.spotify.com/v1/albums/7I1mThh5NCgS2BqrAWcMdi,7I1mThh5NCgS2BqrAWcMdi,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b2736607a51331ee3300109da153"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e026607a51331ee3300109da153"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d000048516607a51331ee3300109da153"", ""width"": 64}]",Así Soy Yo,2012-01-17,day,12,album,spotify:album:7I1mThh5NCgS2BqrAWcMdi,,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3H1jLGJzOPn3WbEv6fvJ3M""}, ""href"": ""https://api.spotify.com/v1/artists/3H1jLGJzOPn3WbEv6fvJ3M"", ""id"": ""3H1jLGJzOPn3WbEv6fvJ3M"", ""name"": ""Palmasur"", ""type"": ""artist"", ""uri"": ""spotify:artist:3H1jLGJzOPn3WbEv6fvJ3M""}]","{""spotify"": ""https://open.spotify.com/album/7I2aEEaPNRKkVmDr4qQqcg""}",https://api.spotify.com/v1/albums/7I2aEEaPNRKkVmDr4qQqcg,7I2aEEaPNRKkVmDr4qQqcg,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b27371449727572d117681886e78"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e0271449727572d117681886e78"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d0000485171449727572d117681886e78"", ""width"": 64}]",Lo-Fi Fronteras,2020-10-23,day,1,album,spotify:album:7I2aEEaPNRKkVmDr4qQqcg,,
album,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3mYFuz6iY7D9X78rOXg5CG""}, ""href"": ""https://api.spotify.com/v1/artists/3mYFuz6iY7D9X78rOXg5CG"", ""id"": ""3mYFuz6iY7D9X78rOXg5CG"", ""name"": ""Akwid"", ""type"": ""artist"", ""uri"": ""spotify:artist:3mYFuz6iY7D9X78rOXg5CG""}]","{""spotify"": ""https://open.spotify.com/album/7IIVtFcrNzU7PV8gBqq6oM""}",https://api.spotify.com/v1/albums/7IIVtFcrNzU7PV8gBqq6oM,7IIVtFcrNzU7PV8gBqq6oM,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b273305e9d97886f46cebc391fee"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e02305e9d97886f46cebc391fee"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d00004851305e9d97886f46cebc391fee"", ""width"": 64}]",Proyecto Akwid,2003,year,13,album,spotify:album:7IIVtFcrNzU7PV8gBqq6oM,,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6KH83UCF9zwNaBi4IIJnjE""}, ""href"": ""https://api.spotify.com/v1/artists/6KH83UCF9zwNaBi4IIJnjE"", ""id"": ""6KH83UCF9zwNaBi4IIJnjE"", ""name"": ""Poofer"", ""type"": ""artist"", ""uri"": ""spotify:artist:6KH83UCF9zwNaBi4IIJnjE""}, {""external_urls"": {""spotify"": ""https://open.spotify.com/artist/20kZ1fvR4TfMUsyXfOOnAm""}, ""href"": ""https://api.spotify.com/v1/artists/20kZ1fvR4TfMUsyXfOOnAm"", ""id"": ""20kZ1fvR4TfMUsyXfOOnAm"", ""name"": ""Little el Crack"", ""type"": ""artist"", ""uri"": ""spotify:artist:20kZ1fvR4TfMUsyXfOOnAm""}, {""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4f3gfMiBebyuTylgG4hHbq""}, ""href"": ""https://api.spotify.com/v1/artists/4f3gfMiBebyuTylgG4hHbq"", ""id"": ""4f3gfMiBebyuTylgG4hHbq"", ""name"": ""iQlover"", ""type"": ""artist"", ""uri"": ""spotify:artist:4f3gfMiBebyuTylgG4hHbq""}]","{""spotify"": ""https://open.spotify.com/album/7JkPXgip6tXeTNM2WPBy7R""}",https://api.spotify.com/v1/albums/7JkPXgip6tXeTNM2WPBy7R,7JkPXgip6tXeTNM2WPBy7R,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b273123d672942d6c5e6d5c170e5"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e02123d672942d6c5e6d5c170e5"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d00004851123d672942d6c5e6d5c170e5"", ""width"": 64}]",Yo Le Canto al Barrio,2021-07-30,day,1,album,spotify:album:7JkPXgip6tXeTNM2WPBy7R,,
single,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/6vlxUw95jWZCE6lF0kZpnj""}, ""href"": ""https://api.spotify.com/v1/artists/6vlxUw95jWZCE6lF0kZpnj"", ""id"": ""6vlxUw95jWZCE6lF0kZpnj"", ""name"": ""Kore Tks"", ""type"": ""artist"", ""uri"": ""spotify:artist:6vlxUw95jWZCE6lF0kZpnj""}]","{""spotify"": ""https://open.spotify.com/album/7JmiWQ6QXiTAc3MuNiwVSr""}",https://api.spotify.com/v1/albums/7JmiWQ6QXiTAc3MuNiwVSr,7JmiWQ6QXiTAc3MuNiwVSr,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b273c118e5b149188482b5a6ac81"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e02c118e5b149188482b5a6ac81"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d00004851c118e5b149188482b5a6ac81"", ""width"": 64}]",El Diablo nos junta,2021-06-28,day,1,album,spotify:album:7JmiWQ6QXiTAc3MuNiwVSr,,
album,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/2QWIScpFDNxmS6ZEMIUvgm""}, ""href"": ""https://api.spotify.com/v1/artists/2QWIScpFDNxmS6ZEMIUvgm"", ""id"": ""2QWIScpFDNxmS6ZEMIUvgm"", ""name"": ""Julieta Venegas"", ""type"": ""artist"", ""uri"": ""spotify:artist:2QWIScpFDNxmS6ZEMIUvgm""}]","{""spotify"": ""https://open.spotify.com/album/7L5G2yWZKE08abmnCUvW49""}",https://api.spotify.com/v1/albums/7L5G2yWZKE08abmnCUvW49,7L5G2yWZKE08abmnCUvW49,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b273daf763ae6e6261368e92ab83"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e02daf763ae6e6261368e92ab83"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d00004851daf763ae6e6261368e92ab83"", ""width"": 64}]",Los Momentos,2013-03-19,day,11,album,spotify:album:7L5G2yWZKE08abmnCUvW49,,
album,"[{""external_urls"": {""spotify"": ""https://open.spotify.com/artist/07PdYoE4jVRF6Ut40GgVSP""}, ""href"": ""https://api.spotify.com/v1/artists/07PdYoE4jVRF6Ut40GgVSP"", ""id"": ""07PdYoE4jVRF6Ut40GgVSP"", ""name"": ""Cartel De Santa"", ""type"": ""artist"", ""uri"": ""spotify:artist:07PdYoE4jVRF6Ut40GgVSP""}]","{""spotify"": ""https://open.spotify.com/album/7LP8ofOXYH2AGzc8ZCt0Oe""}",https://api.spotify.com/v1/albums/7LP8ofOXYH2AGzc8ZCt0Oe,7LP8ofOXYH2AGzc8ZCt0Oe,"[{""height"": 640, ""url"": ""https://i.scdn.co/image/ab67616d0000b273ca5c95ef4943f338ef029cf9"", ""width"": 640}, {""height"": 300, ""url"": ""https://i.scdn.co/image/ab67616d00001e02ca5c95ef4943f338ef029cf9"", ""width"": 300}, {""height"": 64, ""url"": ""https://i.scdn.co/image/ab67616d00004851ca5c95ef4943f338ef029cf9"", ""width"": 64}]",Vol. 4,2008-12-06,day,13,album,spotify:album:7LP8ofOXYH2AGzc8ZCt0Oe,,
